date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:18:14	39513/39513	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/news-single-right-sidebar.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/news-single-right-sidebar.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:15	39513/39513	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/news-single-left-sidebar.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/news-single-left-sidebar.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:15	37893/37893	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/news-single-no-sidebar.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/news-single-no-sidebar.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:15	46573/46573	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-accordion.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-accordion.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:15	36555/36555	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-alerts.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-alerts.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:16	69823/69823	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-animations.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-animations.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:16	33015/33015	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-background-html5-video.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-background-html5-video.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:16	34383/34383	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-blockquotes.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-blockquotes.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:16	73878/73878	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-button-groups-and-dropdowns.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-button-groups-and-dropdowns.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:17	46031/46031	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-button-hover-effect.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-button-hover-effect.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:17	99842/99842	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-buttons.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-buttons.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:17	46635/46635	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-call-to-actions.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-call-to-actions.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:18	49385/49385	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-charts.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-charts.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:18	57727/57727	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-columns-grids.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-columns-grids.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:18	38264/38264	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-divider.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-divider.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:18	35591/35591	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-dropcaps.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-dropcaps.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:18	1238/1238	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2001%20Aug%202024%2015:18:18%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-datetime-datepicker.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-datetime-datepicker.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:19	1238/1238	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2001%20Aug%202024%2015:18:18%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-datetime-timepicker.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-datetime-timepicker.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:19	1238/1238	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2001%20Aug%202024%2015:18:18%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-datetime-datetimepicker.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-datetime-datetimepicker.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:19	1238/1238	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2001%20Aug%202024%2015:18:18%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-datetime-datepair.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-datetime-datepair.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:19	31375/31375	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-flex-sliders.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-flex-sliders.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:20	31988/31988	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-flickr-feed.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-flickr-feed.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:20	54987/54987	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-flipbox.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-flipbox.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:20	113700/113700	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-forms.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-forms.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:21	32764/32764	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-funfacts.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-funfacts.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:21	173677/173677	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-iconbox.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-iconbox.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:21	120994/120994	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-icon-7stroke.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-icon-7stroke.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:21	117271/117271	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-icon-elegant-icons.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-icon-elegant-icons.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:22	56479/56479	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-icon-flat-color-icons.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-icon-flat-color-icons.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:22	170767/170767	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-icon-fontawesome.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-icon-fontawesome.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:22	54198/54198	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-icon-fontawesome-tutorial.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-icon-fontawesome-tutorial.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:22	112916/112916	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-icon-strokegap.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-icon-strokegap.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:23	34389/34389	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-image-box.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-image-box.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:23	30597/30597	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-instagram.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-instagram.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:23	36837/36837	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-labels-badges.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-labels-badges.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:24	55538/55538	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-listgroup-panels.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-listgroup-panels.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:24	54732/54732	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-lists.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-lists.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:24	33120/33120	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-maps.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-maps.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:24	30722/30722	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-media-embed.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-media-embed.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:24	49931/49931	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-modal-bootstrap.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-modal-bootstrap.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:25	58141/58141	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-modal-lightbox.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-modal-lightbox.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:25	59426/59426	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-navigation.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-navigation.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:25	32301/32301	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-owl-carousel.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-owl-carousel.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:26	47136/47136	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-pagination.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-pagination.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:26	32583/32583	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-pricing-tables.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-pricing-tables.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:26	44487/44487	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-progressbar.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-progressbar.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:26	39661/39661	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-responsive.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-responsive.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:27	40510/40510	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-separator.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-separator.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:27	30682/30682	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-sitemap.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-sitemap.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:27	32987/32987	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-sliders.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-sliders.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:28	37115/37115	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-smoothscrolling.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-smoothscrolling.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:28	224924/224924	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-social-icons.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-social-icons.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:28	51329/51329	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-subscribe.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-subscribe.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:28	40137/40137	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-tables.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-tables.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:29	51128/51128	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-tabs.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-tabs.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:29	30788/30788	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-textblock.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-textblock.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:29	43543/43543	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-thumbnails-carousels.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-thumbnails-carousels.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:29	50333/50333	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-title.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-title.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:30	33786/33786	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-timer-final-countdown.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-timer-final-countdown.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:30	31410/31410	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-timer-flipclock.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-timer-flipclock.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
17:18:30	42099/42099	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:26:55%20GMT	https://html.kodesolution.com/2016/nextevent-html/demo/shortcode-timer-slick-circular.html	C:/Users/ycode/Desktop/n/https___html.kodesolution.com_2016_nextevent-html_demo_index-mp-layout5.html/html.kodesolution.com/2016/nextevent-html/demo/shortcode-timer-slick-circular.html	(from https://html.kodesolution.com/2016/nextevent-html/demo/index-mp-layout5.html)
